CVE-ID,Summary,Provided Nodes,Provided cpe,Inferred cpe,Inferred Product Name,Inferred Nodes,Inferred Nodes Confidence,LLM generated condition string
CVE-2023-41504,SQL Injection vulnerability in Student Enrollment In PHP 1.0 allows attackers to run arbitrary code via the Student Search function.,[],[],"[[""cpe:2.3:a:student_enrollment_in_php_project:student_enrollment_in_php:*:*:*:*:*:*:*:*""]]",Student Enrollment In PHP,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '1.0', 'cpe23Uri': 'cpe:2.3:a:student_enrollment_in_php_project:student_enrollment_in_php:*:*:*:*:*:*:*:*'}]}]",none,version < 1.0 || Student Search function is vulnerable to SQL Injection
CVE-2023-36238,Insecure Direct Object Reference (IDOR) in Bagisto v.1.5.1 allows an attacker to obtain sensitive information via the invoice ID parameter.,[],[],"[[""cpe:2.3:a:bagisto:bagisto:*:*:*:*:*:*:*:*""]]",Bagisto,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '1.5.1', 'cpe23Uri': 'cpe:2.3:a:bagisto:bagisto:*:*:*:*:*:*:*:*'}]}]",none,version < 1.5.1
CVE-2024-24693,"Improper access control in the installer for Zoom Rooms Client for Windows before version 5.17.5 may allow an authenticated user to conduct a denial of service via local access.

",[],[],"[[""cpe:2.3:a:zoom:zoom_client:*:*:*:*:*:windows:*:*""]]",Zoom Rooms Client for Windows,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': '5.17.5', 'cpe23Uri': 'cpe:2.3:a:zoom:zoom_client:*:*:*:*:*:windows:*:*'}]}]",medium,version < 5.17.5
CVE-2024-24692,Race condition in the installer for Zoom Rooms Client for Windows before version 5.17.5 may allow an authenticated user to conduct a denial of service via local access.,[],[],"[[""cpe:2.3:a:zoom:zoom_client:*:*:*:*:*:windows:*:*""]]",Zoom Rooms Client for Windows,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': '5.17.5', 'cpe23Uri': 'cpe:2.3:a:zoom:zoom_client:*:*:*:*:*:windows:*:*'}]}]",medium,version < 5.17.5
CVE-2024-28194,"your_spotify is an open source, self hosted Spotify tracking dashboard. YourSpotify versions < 1.8.0 use a hardcoded JSON Web Token (JWT) secret to sign authentication tokens. Attackers can use this well-known value to forge valid authentication tokens for arbitrary users. This vulnerability allows attackers to bypass authentication and authenticate as arbitrary YourSpotify users, including admin users. This issue has been addressed in version 1.8.0. Users are advised to upgrade. There are no known workarounds for this vulnerability.",[],[],"[[""cpe:2.3:a:spotify:spotify:*:*:*:*:*:*:*:*""]]",your_spotify,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '1.8.0', 'cpe23Uri': 'cpe:2.3:a:spotify:spotify:*:*:*:*:*:*:*:*'}]}]",high,version < 1.8.0
CVE-2024-0801,A denial of service vulnerability exists in Arcserve Unified Data Protection 9.2 and 8.1 in ASNative.dll.,[],[],"[[""cpe:2.3:a:arcserve:arcserve_unified_data_protection:*:*:*:*:*:*:*:*""]]",Arcserve Unified Data Protection,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:arcserve:arcserve_unified_data_protection:*:*:*:*:*:*:*:*'}]}]",medium,version <= 9.2 || version <= 8.1
CVE-2024-0800,A path traversal vulnerability exists in Arcserve Unified Data Protection 9.2 and 8.1 in edge-app-base-webui.jar!com.ca.arcserve.edge.app.base.ui.server.servlet.ImportNodeServlet.,[],[],"[[""cpe:2.3:a:arcserve:arcserve_unified_data_protection:*:*:*:*:*:*:*:*""]]",Arcserve Unified Data Protection,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:arcserve:arcserve_unified_data_protection:*:*:*:*:*:*:*:*'}]}]",medium,version <= 9.2 && version >= 8.1
CVE-2024-0799,An authentication bypass vulnerability exists in Arcserve Unified Data Protection 9.2 and 8.1 in the edge-app-base-webui.jar!com.ca.arcserve.edge.app.base.ui.server.EdgeLoginServiceImpl.doLogin() function within wizardLogin.,[],[],"[[""cpe:2.3:a:arcserve:arcserve_unified_data_protection:*:*:*:*:*:*:*:*""]]",Arcserve Unified Data Protection,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:arcserve:arcserve_unified_data_protection:*:*:*:*:*:*:*:*'}]}]",medium,version <= 9.2 || version <= 8.1
CVE-2024-2433,"An improper authorization vulnerability in Palo Alto Networks Panorama software enables an authenticated read-only administrator to upload files using the web interface and completely fill one of the disk partitions with those uploaded files, which prevents the ability to log into the web interface or to download PAN-OS, WildFire, and content images. 



This issue affects only the web interface of the management plane; the dataplane is unaffected.
",[],[],"[[""cpe:2.3:a:paloaltonetworks:panorama_m-600:*:*:*:*:*:*:*:*""]]",Palo Alto Networks Panorama,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'cpe23Uri': 'cpe:2.3:a:paloaltonetworks:panorama_m-600:*:*:*:*:*:*:*:*'}]}]",medium,authenticated_read_only_administrator && upload_files && fill_disk_partition && !log_in_web_interface && !download_PAN-OS_WildFire_content_images
CVE-2024-2432,"A privilege escalation (PE) vulnerability in the Palo Alto Networks GlobalProtect app on Windows devices enables a local user to execute programs with elevated privileges. However, execution requires that the local user is able to successfully exploit a race condition.",[],[],"[[""cpe:2.3:a:paloaltonetworks:globalprotect:local_user_can_exploit_race_condition:*:*:*:*:*:*:*""]]",Palo Alto Networks GlobalProtect,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'cpe23Uri': 'cpe:2.3:a:paloaltonetworks:globalprotect:local_user_can_exploit_race_condition:*:*:*:*:*:*:*'}]}]",medium,local_user_can_exploit_race_condition
CVE-2024-2431,An issue in the Palo Alto Networks GlobalProtect app enables a non-privileged user to disable the GlobalProtect app in configurations that allow a user to disable GlobalProtect with a passcode.,[],[],"[[""cpe:2.3:a:paloaltonetworks:globalprotect:user_can_disable_GlobalProtect_with_passcode:*:*:*:*:*:*:*""]]",Palo Alto Networks GlobalProtect app,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'cpe23Uri': 'cpe:2.3:a:paloaltonetworks:globalprotect:user_can_disable_GlobalProtect_with_passcode:*:*:*:*:*:*:*'}]}]",medium,user_can_disable_GlobalProtect_with_passcode
CVE-2024-2418,A vulnerability was found in SourceCodester Best POS Management System 1.0. It has been declared as critical. Affected by this vulnerability is an unknown functionality of the file /view_order.php. The manipulation of the argument id leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-256705 was assigned to this vulnerability.,[],[],"[[""cpe:2.3:a:sourcecodestar:best_pos_management_system:view_order.php.id:*:*:*:*:*:*:*""]]",SourceCodester Best POS Management System,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:sourcecodestar:best_pos_management_system:view_order.php.id:*:*:*:*:*:*:*'}]}]",none,view_order.php.id
CVE-2024-2403,"
Improper cleanup in temporary file handling component in Devolutions Remote Desktop Manager 2024.1.12 and
earlier on Windows allows an attacker that compromised a user endpoint, under specific circumstances, to access sensitive information via residual files in the temporary directory.

",[],[],"[[""cpe:2.3:a:devolutions:remote_desktop_manager:*:*:*:*:*:*:*:*""]]",Devolutions Remote Desktop Manager,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:devolutions:remote_desktop_manager:*:*:*:*:*:*:*:*'}]}]",high,version <= 2024.1.12
CVE-2024-28196,"your_spotify is an open source, self hosted Spotify tracking dashboard. YourSpotify version < 1.9.0 does not prevent other pages from displaying it in an iframe and is thus vulnerable to clickjacking. Clickjacking can be used to trick an existing user of YourSpotify to trigger actions, such as allowing signup of other users or deleting the current user account. Clickjacking works by opening the target application in an invisible iframe on an attacker-controlled site and luring a victim to visit the attacker page and interacting with it. By positioning elements over the invisible iframe, a victim can be tricked into triggering malicious or destructive actions in the invisible iframe, while they think they interact with a totally different site altogether. When a victim visits an attacker-controlled site while they are logged into YourSpotify, they can be tricked into performing actions on their YourSpotify instance without their knowledge. These actions include allowing signup of other users or deleting the current user account, resulting in a high impact to the integrity of YourSpotify. This issue has been addressed in version 1.9.0. Users are advised to upgrade. There are no known workarounds for this vulnerability.",[],[],"[[""cpe:2.3:a:yourspotify:yourspotify:*:*:*:*:*:*:*:*""]]",YourSpotify,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '1.9.0', 'cpe23Uri': 'cpe:2.3:a:yourspotify:yourspotify:*:*:*:*:*:*:*:*'}]}]",none,version < 1.9.0
CVE-2024-28195,"your_spotify is an open source, self hosted Spotify tracking dashboard. YourSpotify versions < 1.9.0 do not protect the API and login flow against Cross-Site Request Forgery (CSRF). Attackers can use this to execute CSRF attacks on victims, allowing them to retrieve, modify or delete data on the affected YourSpotify instance. Using repeated CSRF attacks, it is also possible to create a new user on the victim instance and promote the new user to instance administrator if a legitimate administrator visits a website prepared by an attacker. Note: Real-world exploitability of this vulnerability depends on the browser version and browser settings in use by the victim. This issue has been addressed in version 1.9.0. Users are advised to upgrade. There are no known workarounds for this vulnerability.",[],[],"[[""cpe:2.3:a:spotify:spotify:*:*:*:*:*:*:*:*""]]",yourSpotify,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '1.9.0', 'cpe23Uri': 'cpe:2.3:a:spotify:spotify:*:*:*:*:*:*:*:*'}]}]",high,< 1.9.0
CVE-2024-27953,"Missing Authorization vulnerability in Cool Plugins Cryptocurrency Widgets – Price Ticker & Coins List.This issue affects Cryptocurrency Widgets – Price Ticker & Coins List: from n/a through 2.6.8.

",[],[],"[[""cpe:2.3:a:coolplugins:cryptocurrency_widgets:*:*:*:*:*:*:*:*""]]",Cool Plugins Cryptocurrency Widgets – Price Ticker & Coins List,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:coolplugins:cryptocurrency_widgets:*:*:*:*:*:*:*:*'}]}]",medium,version <= 2.6.8
CVE-2024-27952,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in WP Codeus Advanced Sermons allows Reflected XSS.This issue affects Advanced Sermons: from n/a through 3.2.

",[],[],"[[""cpe:2.3:a:wp_codeus:advanced_sermons:*:*:*:*:*:wordpress:*:*""]]",WP Codeus Advanced Sermons,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '3.3', 'cpe23Uri': 'cpe:2.3:a:wp_codeus:advanced_sermons:*:*:*:*:*:wordpress:*:*'}]}]",none,version < 3.3
CVE-2024-20327,"A vulnerability in the PPP over Ethernet (PPPoE) termination feature of Cisco IOS XR Software for Cisco ASR 9000 Series Aggregation Services Routers could allow an unauthenticated, adjacent attacker to crash the ppp_ma process, resulting in a denial of service (DoS) condition.
 This vulnerability is due to the improper handling of malformed PPPoE packets that are received on a router that is running Broadband Network Gateway (BNG) functionality with PPPoE termination on a Lightspeed-based or Lightspeed-Plus-based line card. An attacker could exploit this vulnerability by sending a crafted PPPoE packet to an affected line card interface that does not terminate PPPoE. A successful exploit could allow the attacker to crash the ppp_ma process, resulting in a DoS condition for PPPoE traffic across the router.",[],[],"[[""cpe:/o:cisco:ios_xr:6.6.2""]]",Cisco IOS XR Software for Cisco ASR 9000 Series Aggregation Services Routers,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:/o:cisco:ios_xr:6.6.2'}]}]",none,Cisco IOS XR Software < version with fix
CVE-2024-20322,"A vulnerability in the access control list (ACL) processing on Pseudowire interfaces in the ingress direction of Cisco IOS XR Software could allow an unauthenticated, remote attacker to bypass a configured ACL.
 This vulnerability is due to improper assignment of lookup keys to internal interface contexts. An attacker could exploit this vulnerability by attempting to send traffic through an affected device. A successful exploit could allow the attacker to access resources behind the affected device that were supposed to be protected by a configured ACL.",[],[],"[[""cpe:2.3:o:cisco:ios_xr:*:*:*:*:*:*:*:*""]]",Cisco IOS XR Software,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:o:cisco:ios_xr:*:*:*:*:*:*:*:*'}]}]",high,Pseudowire interfaces.ingress_direction.ACL_processing < secure
CVE-2024-20320,"A vulnerability in the SSH client feature of Cisco IOS XR Software for Cisco 8000 Series Routers and Cisco Network Convergence System (NCS) 540 Series and 5700 Series Routers could allow an authenticated, local attacker to elevate privileges on an affected device. 
 This vulnerability is due to insufficient validation of arguments that are included with the SSH client CLI command. An attacker with low-privileged access to an affected device could exploit this vulnerability by issuing a crafted SSH client command to the CLI. A successful exploit could allow the attacker to elevate privileges to root on the affected device.",[],[],"[[""cpe:2.3:o:cisco:ios_xr:*:*:*:*:*:*:*:*""]]",Cisco IOS XR Software,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '3.0', 'cpe23Uri': 'cpe:2.3:o:cisco:ios_xr:*:*:*:*:*:*:*:*'}]}]",high,version < 3.0
CVE-2024-20319,"A vulnerability in the UDP forwarding code of Cisco IOS XR Software could allow an unauthenticated, adjacent attacker to bypass configured management plane protection policies and access the Simple Network Management Plane (SNMP) server of an affected device.
 This vulnerability is due to incorrect UDP forwarding programming when using SNMP with management plane protection. An attacker could exploit this vulnerability by attempting to perform an SNMP operation using broadcast as the destination address that could be processed by an affected device that is configured with an SNMP server. A successful exploit could allow the attacker to communicate to the device on the configured SNMP ports. Although an unauthenticated attacker could send UDP datagrams to the configured SNMP port, only an authenticated user can retrieve or modify data using SNMP requests.",[],[],"[[""cpe:2.3:o:cisco:ios_xr:*:*:*:*:*:*:*:*""]]",Cisco IOS XR Software,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:o:cisco:ios_xr:*:*:*:*:*:*:*:*'}]}]",high,Cisco IOS XR Software < patched version
CVE-2024-20318,"A vulnerability in the Layer 2 Ethernet services of Cisco IOS XR Software could allow an unauthenticated, adjacent attacker to cause the line card network processor to reset, resulting in a denial of service (DoS) condition.
 This vulnerability is due to the incorrect handling of specific Ethernet frames that are received on line cards that have the Layer 2 services feature enabled. An attacker could exploit this vulnerability by sending specific Ethernet frames through an affected device. A successful exploit could allow the attacker to cause the ingress interface network processor to reset, resulting in a loss of traffic over the interfaces that are supported by the network processor. Multiple resets of the network processor would cause the line card to reset, resulting in a DoS condition.",[],[],"[[""cpe:2.3:o:cisco:ios_xr:*:*:*:*:*:*:*:*""]]",Cisco IOS XR Software,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:o:cisco:ios_xr:*:*:*:*:*:*:*:*'}]}]",high,Cisco IOS XR Software < version with fix
